doc_id,words,sentences,ºÃ,ÀÖ,°§,Å­,¾å,¶ñ,¾ª
46660,40,1,0,0,0,0,0,2,0
46661,16,4,0,3,0,0,0,0,0
46662,190,8,6,1,0,0,0,7,0
46663,59,4,4,0,0,0,0,1,0
46664,18,1,1,0,0,0,0,0,0
46665,79,5,2,1,0,0,0,3,0
46666,7,3,0,0,0,0,0,0,0
46667,66,4,0,0,2,0,0,1,0
46668,32,3,1,0,0,0,0,0,0
46669,90,2,4,4,5,0,0,1,0
46670,9,1,0,0,0,0,1,0,0
46671,17,1,0,0,1,0,0,1,0
46672,6,1,0,0,0,0,1,0,0
46673,25,1,0,0,0,1,0,2,0
46674,28,1,0,0,0,1,0,2,0
46675,30,1,0,0,1,0,0,4,0
46676,7,1,0,0,0,0,0,0,0
46677,28,1,0,0,1,0,1,0,0
46678,20,2,0,1,0,0,0,0,0
46679,8,1,0,0,0,0,0,0,0
46680,22,1,0,0,0,0,0,0,0
46681,17,1,0,0,0,0,1,0,0
46682,25,1,0,0,0,0,0,0,0
46683,22,2,0,0,0,0,1,2,0
46684,17,1,0,0,0,0,0,1,0
46685,65,2,0,1,0,0,1,3,0
46686,41,1,1,0,0,0,0,0,0
46687,41,2,0,0,1,0,0,1,0
46688,53,1,0,0,0,0,0,2,0
46689,17,1,1,0,0,0,0,0,0
46690,18,1,0,0,0,0,0,0,0
46691,26,2,0,0,0,0,0,1,0
46692,17,1,0,0,0,0,0,0,0
46693,12,1,0,0,0,0,0,0,0
46694,315,1,15,7,3,0,4,13,0
46695,38,1,1,0,0,0,0,3,0
46696,37,1,0,0,1,0,0,1,0
46697,21,5,0,0,0,0,0,0,0
46698,23,1,0,0,0,0,0,0,0
46699,21,1,1,0,0,0,1,1,0
46700,9,1,0,0,0,0,0,0,0
46701,29,1,1,0,0,0,0,0,0
46702,4,1,0,0,1,0,0,0,0
46703,13,1,0,0,1,0,0,0,0
46704,28,1,0,0,1,0,0,0,0
46705,24,1,0,0,0,0,0,0,0
46706,8,1,0,0,0,0,0,0,0
46707,73,4,0,1,0,0,0,1,0
46708,19,1,0,0,0,0,0,1,0
46709,16,1,0,0,0,0,0,0,0
46710,144,6,1,1,0,0,1,1,0
46711,64,1,1,2,0,0,0,1,0
46712,7,1,0,0,0,0,0,0,0
46713,29,1,2,0,0,0,0,0,0
46714,28,1,2,1,0,0,0,0,0
46715,62,2,2,0,1,0,1,3,0
46716,40,2,1,0,0,0,0,2,0
46717,11,1,0,0,0,0,0,0,0
46718,7,2,0,0,0,0,0,0,0
46719,23,1,1,0,0,0,0,0,0
46720,53,4,2,1,0,0,0,1,0
46721,23,1,0,2,0,0,0,0,0
46722,14,1,0,0,0,0,0,0,0
46723,22,1,0,0,0,0,0,1,1
46724,36,2,0,0,0,0,0,0,0
46725,15,1,1,0,0,0,0,0,0
46726,8,1,0,0,0,0,0,0,0
46727,4,1,0,0,0,0,0,1,0
46728,31,1,1,0,0,0,0,1,0
46729,37,2,1,0,0,0,1,1,0
46730,23,1,0,0,0,0,0,2,0
46731,8,1,0,0,0,0,0,0,0
46732,45,3,0,0,0,0,0,0,0
46733,13,1,0,0,0,0,0,2,0
46734,138,6,0,3,0,0,6,2,0
46735,19,1,0,0,1,0,0,0,0
46736,9,1,0,0,0,0,0,0,0
46737,21,2,0,0,0,0,0,0,0
46738,142,6,1,0,0,0,9,8,0
46739,106,3,6,1,0,0,1,2,0
46740,147,6,5,4,0,0,2,4,0
46741,13,1,0,0,0,0,0,0,0
46742,8,1,0,0,1,0,0,0,0
46743,6,1,0,0,0,0,0,0,0
46744,224,10,3,0,2,0,3,7,0
46745,186,3,5,3,0,0,2,14,0
46746,34,2,0,0,0,0,0,0,0
46747,16,1,0,0,0,0,0,2,0
46748,9,1,0,0,1,0,0,0,0
46749,5,1,1,0,0,0,0,0,0
46750,17,1,0,0,0,0,0,0,0
46751,21,1,0,0,0,0,1,0,0
46752,271,11,23,4,1,0,0,0,0
46753,24,3,0,1,0,0,1,0,0
46754,7,1,0,1,0,0,0,0,0
46755,7,1,0,0,0,0,0,0,0
46756,10,1,0,0,0,0,0,0,0
46757,288,2,3,1,1,0,0,3,0
46758,17,1,0,0,0,0,0,1,0
46759,54,6,0,0,0,0,0,2,0
46760,17,1,1,0,0,0,0,1,0
46761,44,1,0,0,0,0,0,1,0
46762,22,1,0,0,1,0,0,1,0
46763,11,1,0,0,0,0,0,1,0
46764,39,3,0,0,0,0,0,0,0
46765,183,5,3,2,1,0,1,5,0
46766,18,1,0,0,0,0,0,0,1
46767,226,4,2,3,3,0,6,14,0
46768,846,27,21,3,11,2,0,27,0
46769,20,1,0,0,1,0,0,0,0
46770,17,1,0,0,0,0,0,0,1
46771,265,19,12,2,0,0,0,9,0
46772,11,1,0,0,0,0,0,0,0
46773,27,1,0,0,0,0,0,0,0
46774,44,1,0,0,0,0,0,1,0
46775,5,1,0,0,0,0,0,0,0
46776,10,1,0,0,0,0,0,1,0
46777,18,1,0,0,0,0,0,2,0
46778,7,2,0,0,0,0,0,0,0
46779,50,2,2,0,0,0,0,1,0
46780,30,1,1,0,0,0,0,0,0
46781,40,1,1,0,0,0,0,1,0
46782,79,3,1,1,0,0,0,0,0
46783,18,2,1,0,1,0,0,1,0
46784,72,5,0,0,0,0,0,3,0
46785,129,7,3,1,0,0,1,4,0
46786,25,1,0,0,0,0,0,0,0
46787,12,1,0,0,0,0,0,0,0
46788,38,1,0,2,1,0,0,2,0
46789,306,16,8,1,0,0,4,10,0
46790,18,3,0,1,0,0,0,0,0
46791,57,1,1,1,1,0,0,3,0
46792,217,10,0,1,2,0,5,14,0
46793,9,2,0,0,1,0,0,0,0
46794,15,1,0,0,0,0,0,0,0
46795,10,1,0,0,0,0,0,0,0
46796,240,11,1,1,0,0,5,18,0
46797,103,9,4,0,1,0,0,0,0
46798,247,6,6,2,0,1,3,14,0
46799,22,2,0,0,0,0,0,0,0
46800,169,8,2,0,0,0,6,13,0
46801,41,9,0,0,0,0,0,0,0
46802,54,1,2,2,0,0,0,0,0
46803,268,15,0,0,0,0,14,15,0
46804,8,2,0,0,0,0,0,0,0
46805,9,1,0,0,0,0,0,0,0
46806,14,3,0,0,0,0,0,0,0
46807,11,3,0,0,0,0,0,0,0
46808,40,1,2,1,0,0,0,1,0
46809,30,1,1,0,0,0,0,0,0
46810,99,4,2,1,2,0,0,2,0
46811,11,1,0,0,0,0,0,0,0
46812,8,1,0,0,0,0,0,0,0
46813,5,1,0,0,0,0,0,0,0
46814,24,2,0,0,1,0,0,3,0
46815,10,1,0,0,0,0,0,0,0
46816,10,1,0,0,1,0,1,0,0
46817,20,2,0,0,0,0,0,1,1
46818,33,1,0,0,3,0,0,1,0
46819,15,1,0,0,0,0,0,1,0
46820,18,1,0,1,0,0,0,2,0
46821,19,4,0,0,0,0,0,0,0
46822,11,1,0,0,0,0,1,0,0
46823,5,1,0,0,0,0,0,0,0
46824,18,1,0,0,0,0,0,0,0
46825,10,1,0,0,0,0,0,0,0
46826,8,1,0,0,0,0,0,2,0
46827,56,2,4,0,1,0,0,0,0
46828,7,1,0,0,0,0,0,0,0
46829,14,1,0,1,0,0,0,0,0
46830,31,4,0,0,0,0,0,0,0
46831,24,1,0,0,0,0,0,1,0
46832,146,1,2,0,0,0,0,6,0
46833,14,1,0,0,0,0,0,1,0
46834,132,5,2,3,1,0,0,0,1
46835,15,1,0,1,1,0,0,0,0
46836,64,4,2,0,0,0,0,1,0
46837,9,2,0,0,0,0,0,0,0
46838,37,1,0,1,1,0,0,2,0
46839,19,2,0,0,0,0,0,0,0
46840,68,3,3,0,0,0,0,1,0
46841,59,2,0,1,1,0,0,0,0
46842,27,2,1,0,0,0,0,2,0
46843,81,1,0,0,0,0,0,5,1
46844,12,1,0,0,0,0,0,0,0
46845,21,5,0,0,0,0,0,0,0
46846,4,1,0,0,0,0,0,1,0
46847,16,1,0,0,1,0,0,0,0
46848,19,1,0,0,0,0,0,1,0
46849,30,1,0,0,1,0,0,0,0
46850,8,1,0,0,0,0,0,0,0
46851,21,1,0,0,0,0,0,4,0
46852,22,1,1,0,0,0,1,0,0
46853,8,1,0,0,0,0,0,0,0
46854,5,1,1,1,0,0,0,0,0
46855,11,1,1,0,0,0,0,0,0
46856,8,1,0,0,0,0,0,0,0
46857,109,1,1,0,3,0,0,2,0
46858,8,1,0,0,0,0,0,0,0
46859,72,1,1,0,1,0,1,2,0
46860,24,1,0,0,0,0,0,2,0
46861,109,7,1,0,0,0,0,2,1
46862,7,1,0,0,0,0,0,0,0
46863,14,1,0,0,1,0,0,0,0
46864,126,1,1,0,0,1,0,1,0
46865,18,1,1,0,0,0,0,2,0
46866,9,1,0,0,1,0,0,0,0
46867,15,3,0,0,0,0,0,0,0
46868,21,2,2,1,0,0,0,0,0
46869,64,5,0,0,0,0,0,4,0
46870,23,3,0,0,1,0,0,0,0
46871,17,3,0,0,0,0,0,0,0
46872,11,1,0,0,0,0,0,0,0
46873,35,3,0,0,1,0,1,0,0
46874,28,2,3,0,0,0,0,3,0
46875,47,1,2,1,0,0,0,2,0
46876,49,2,1,0,0,0,0,2,0
46877,430,19,2,1,0,0,17,25,0
46878,13,1,1,2,0,0,0,0,0
46879,220,7,2,0,0,0,5,15,0
46880,23,3,0,0,1,0,0,0,0
46881,16,1,0,0,0,0,0,1,0
46882,470,17,8,0,0,0,2,3,0
46883,60,1,1,0,2,0,0,1,0
46884,20,1,0,0,0,0,0,0,0
46885,200,7,0,3,0,0,9,12,0
46886,35,1,0,0,0,0,0,0,0
46887,257,16,1,0,4,0,8,5,0
46888,5,1,0,0,0,0,0,0,0
46889,20,3,0,0,1,0,0,1,0
46890,9,1,0,0,0,0,0,0,0
46891,12,1,0,0,0,0,0,0,0
46892,138,1,5,4,0,0,0,4,0
46893,13,1,0,0,1,0,0,0,0
46894,26,2,0,0,0,0,0,0,0
46895,10,1,0,0,1,0,0,0,0
46896,14,1,0,0,0,0,0,1,0
46897,12,1,0,0,0,0,0,0,0
46898,5,1,0,0,0,0,0,0,0
46899,31,3,1,0,0,0,0,0,0
46900,16,1,1,0,0,0,0,0,0
46901,22,1,0,0,0,0,0,0,0
46902,10,1,0,0,0,0,0,0,0
46903,4,1,0,0,0,0,0,0,0
46904,222,14,3,0,2,0,1,4,0
46905,98,1,2,0,4,0,0,1,0
46906,306,9,0,1,1,0,0,2,0
46907,61,1,4,0,5,0,0,0,0
46908,13,2,0,0,0,0,0,0,0
46909,13,1,0,1,0,0,0,0,0
46910,28,4,1,0,0,0,0,1,0
46911,19,1,0,0,0,0,0,0,0
46912,20,1,0,0,1,0,0,0,0
46913,13,1,0,0,0,0,0,0,0
46914,20,1,0,0,0,0,0,2,0
46915,88,1,0,1,0,0,0,5,0
46916,9,1,0,1,0,0,0,0,0
46917,254,15,0,0,10,1,4,21,0
46918,9,1,0,0,0,0,0,0,0
46919,16,1,2,0,0,0,0,0,0
46920,47,1,3,0,1,0,0,0,0
46921,13,2,0,0,0,0,0,0,0
46922,24,1,0,1,1,0,0,0,0
46923,122,1,2,0,4,0,0,0,0
46924,108,7,7,1,1,0,1,1,0
46925,37,2,1,0,0,0,0,2,0
46926,51,1,1,0,1,0,0,1,0
46927,67,1,1,0,0,0,1,1,0
46928,25,1,0,1,0,0,0,0,0
46929,11,1,0,0,0,0,0,0,0
46930,28,1,0,0,1,0,0,1,0
46931,53,1,0,0,0,0,0,0,0
46932,11,2,0,0,0,0,0,1,0
46933,116,6,3,0,1,0,0,6,0
46934,8,2,0,0,0,0,0,0,0
46935,183,4,8,0,0,4,3,1,0
46936,25,1,0,0,1,0,0,0,0
46937,96,2,3,3,0,0,0,1,0
46938,5,1,1,0,0,0,0,0,0
46939,22,1,1,0,0,0,0,0,0
46940,7,1,0,0,0,0,0,0,0
46941,44,1,2,0,0,0,0,0,0
46942,18,1,0,0,0,0,0,1,0
46943,22,1,0,0,0,0,0,2,0
46944,60,1,0,0,0,0,0,2,1
46945,191,20,6,1,0,0,0,2,0
46946,98,1,2,0,0,0,1,1,0
46947,10,1,0,0,0,0,0,0,0
46948,12,1,0,0,0,0,0,0,0
46949,8,1,0,0,0,0,0,0,0
46950,9,1,0,0,0,0,0,0,0
46951,15,4,0,0,0,0,0,0,0
46952,18,1,0,0,0,0,0,0,0
46953,20,2,1,0,0,0,0,0,0
46954,30,1,1,4,0,0,0,0,0
46955,37,2,1,0,0,0,0,2,0
46956,59,1,0,0,1,0,0,2,0
46957,16,1,0,0,0,0,0,0,0
46958,11,1,0,0,0,0,0,0,0
46959,159,1,3,0,0,0,3,3,0
46960,322,9,3,5,0,0,3,28,0
46961,16,1,0,0,1,0,0,1,0
46962,46,1,1,0,0,0,0,1,0
46963,198,9,0,0,2,0,5,13,0
46964,220,6,1,3,1,0,3,2,0
46965,84,10,0,0,0,0,0,5,0
46966,9,1,0,0,0,0,0,0,0
46967,138,9,0,0,2,0,3,13,0
46968,25,1,0,0,1,0,0,1,0
46969,4,1,0,0,0,0,0,0,0
46970,12,1,0,0,1,0,0,0,0
46971,162,7,1,0,0,0,9,8,0
46972,16,1,0,0,0,0,0,0,0
46973,145,6,6,2,0,0,3,4,0
46974,13,1,0,0,0,0,0,0,0
46975,107,1,2,2,1,0,0,6,0
46976,37,2,0,1,0,1,1,2,0
46977,24,3,0,0,1,0,0,0,0
46978,7,1,0,0,1,0,0,0,0
46979,69,1,0,0,2,0,0,1,0
46980,37,4,0,0,0,0,0,2,0
46981,13,1,0,0,0,0,0,3,0
46982,14,2,1,0,0,0,0,0,0
46983,22,1,0,1,0,0,0,0,0
46984,21,1,1,0,1,0,0,0,0
46985,26,1,0,0,1,0,0,0,0
46986,26,1,0,0,0,0,0,1,0
46987,24,3,0,1,0,0,0,0,0
46988,11,1,0,0,0,0,0,0,0
46989,37,1,0,1,0,0,0,0,0
46990,12,1,0,0,0,0,0,0,0
46991,14,1,0,0,0,0,1,0,0
46992,15,1,0,0,0,0,0,0,0
46993,47,1,2,0,0,0,0,1,0
46994,143,5,4,0,4,0,0,5,0
46995,14,1,0,0,1,0,0,1,0
46996,13,1,0,0,1,0,0,0,0
46997,37,2,2,1,0,0,0,0,0
46998,35,1,1,0,0,0,0,2,0
46999,43,2,0,1,0,0,0,0,0
47000,40,1,0,0,2,0,0,2,0
47001,21,2,0,0,0,0,0,0,0
47002,99,4,4,1,0,0,0,3,0
47003,40,2,0,0,2,0,0,7,0
47004,15,1,0,0,2,0,0,0,0
47005,12,1,0,0,0,0,0,1,0
47006,71,1,2,0,1,0,0,1,0
47007,6,1,0,0,0,0,0,0,0
47008,40,1,2,0,0,0,0,3,0
47009,17,1,0,0,0,0,0,0,0
47010,16,1,0,0,0,0,0,3,0
47011,26,1,0,1,0,0,0,0,0
47012,25,2,0,0,1,0,0,1,0
47013,357,1,12,5,2,0,0,8,0
47014,48,1,0,0,0,0,0,0,0
47015,12,1,0,0,0,0,0,0,0
47016,103,6,0,0,2,0,0,0,0
47017,9,1,0,0,0,0,0,0,0
47018,23,1,1,1,0,0,0,1,1
47019,140,1,1,0,3,0,0,7,0
47020,29,1,1,0,0,0,0,0,0
47021,63,5,0,0,1,0,0,3,0
47022,20,1,0,0,0,0,0,0,0
47023,283,1,7,1,0,0,1,1,0
47024,88,4,0,0,0,0,0,8,0
47025,210,8,7,1,2,0,1,5,0
47026,14,1,1,0,0,0,0,0,0
47027,53,2,0,0,0,0,0,1,0
47028,31,1,2,0,0,0,0,1,0
47029,34,1,2,0,0,0,0,1,0
47030,6,1,1,0,0,0,0,0,0
47031,60,1,1,0,1,0,0,2,0
47032,31,1,2,0,0,0,0,1,0
47033,26,1,1,0,0,0,0,0,0
47034,9,1,0,1,0,0,0,0,0
47035,47,4,1,0,3,0,0,1,0
47036,41,1,1,0,1,0,0,1,0
47037,21,5,0,0,0,0,0,0,0
47038,8,2,0,0,0,0,0,0,0
47039,10,1,0,0,0,0,0,0,0
47040,19,1,0,0,0,0,0,3,0
47041,5,1,0,0,1,0,0,0,0
47042,11,2,0,0,0,0,0,1,0
47043,28,1,0,0,2,0,0,0,0
47044,29,1,1,0,0,0,2,2,0
47045,22,1,0,0,1,0,0,0,0
47046,16,1,1,0,0,0,0,2,0
47047,133,8,9,1,1,0,0,1,0
47048,52,1,2,0,1,0,0,4,0
47049,294,25,1,1,1,0,0,5,0
47050,234,11,4,1,2,0,0,9,0
47051,23,1,1,1,1,0,0,0,0
47052,15,1,1,0,0,0,0,0,0
47053,9,1,0,0,0,0,0,0,0
47054,29,3,1,0,0,0,0,3,0
47055,22,1,0,0,0,0,0,0,0
47056,44,1,0,0,1,0,0,2,0
47057,20,1,0,0,0,0,0,2,0
47058,21,1,0,0,0,0,0,0,0
47059,17,1,0,0,0,0,0,1,0
47060,271,4,9,4,2,0,2,4,0
47061,195,7,5,2,1,0,0,4,0
47062,5,1,0,0,0,0,0,0,0
47063,13,2,0,0,0,0,0,0,0
47064,20,1,0,0,0,0,0,0,0
47065,78,7,0,0,1,0,0,1,0
47066,105,2,11,1,0,0,0,1,0
47067,118,6,0,0,0,1,1,8,0
47068,18,1,0,0,0,0,0,0,0
47069,15,4,0,0,0,0,0,1,0
47070,43,3,0,0,0,0,1,2,0
47071,23,2,0,0,0,0,0,2,0
47072,255,14,3,1,0,3,5,20,0
47073,16,2,1,0,0,0,0,0,0
47074,87,5,3,1,1,0,0,0,0
47075,220,13,3,2,2,0,2,19,0
47076,12,1,0,0,0,0,0,1,0
47077,3,1,0,0,0,0,0,0,0
47078,44,1,0,1,0,0,0,0,0
47079,238,11,1,2,2,8,3,25,0
47080,19,1,0,0,0,0,0,3,0
47081,85,3,1,0,0,0,0,3,0
47082,6,1,0,0,0,0,0,0,0
47083,246,10,2,0,3,0,5,17,0
47084,12,1,0,0,0,0,0,0,0
47085,13,1,0,1,0,0,0,0,0
47086,19,2,0,0,0,0,0,0,0
47087,95,1,1,0,0,0,1,1,0
47088,25,1,1,0,0,0,0,0,0
47089,23,2,0,0,0,0,0,0,0
47090,24,1,0,0,1,0,0,2,0
47091,16,2,0,0,0,0,0,0,0
47092,63,1,2,1,2,0,0,2,0
47093,60,2,0,0,0,0,0,0,0
47094,63,2,0,0,0,0,0,0,0
47095,17,1,0,0,0,0,0,0,0
47096,17,3,0,0,0,0,0,0,0
47097,10,3,0,0,0,0,0,0,0
47098,81,9,0,0,1,0,0,0,0
47099,13,2,0,0,0,0,0,1,0
47100,13,1,0,0,0,0,0,0,0
47101,148,1,0,0,0,0,0,2,0
47102,18,1,0,0,0,0,0,1,0
47103,224,14,4,1,2,0,1,4,0
47104,74,3,1,0,5,0,0,0,0
47105,18,1,0,0,0,0,0,0,0
47106,92,4,1,0,2,0,0,9,0
47107,8,1,0,0,2,0,0,0,0
47108,36,1,0,1,0,0,0,2,0
47109,9,1,0,0,0,0,0,0,0
47110,66,5,0,0,0,0,0,2,0
47111,22,1,2,0,0,0,0,0,0
47112,10,1,1,0,0,0,0,2,0
47113,382,11,12,1,1,0,5,12,0
47114,358,13,7,9,5,0,0,9,0
47115,8,1,0,0,0,0,0,2,0
47116,7,1,0,0,0,0,0,0,0
47117,14,1,0,0,0,0,0,0,0
47118,33,2,0,0,0,0,0,3,0
47119,17,1,1,0,0,0,0,0,0
47120,10,1,0,0,0,0,0,1,0
47121,56,5,3,3,0,0,0,0,0
47122,22,1,0,0,3,0,0,1,0
47123,28,3,0,0,0,0,0,0,0
47124,7,2,0,0,0,0,0,0,0
47125,7,1,0,0,0,0,0,0,0
47126,37,3,0,0,1,0,0,1,0
47127,33,1,0,0,1,0,0,1,0
47128,37,1,0,1,1,0,0,2,0
47129,8,1,0,0,0,0,0,1,0
47130,48,1,0,0,0,0,0,2,0
47131,106,2,4,2,2,0,1,2,0
47132,15,1,0,0,1,0,0,0,0
47133,21,1,2,0,2,0,0,1,0
47134,51,1,1,0,0,0,0,3,0
47135,18,1,0,0,0,0,0,1,0
47136,13,1,0,0,0,0,0,0,0
47137,21,1,0,0,0,0,0,0,0
47138,109,1,3,1,1,0,0,1,0
47139,373,12,14,2,4,0,1,2,0
47140,6,1,0,0,0,0,0,0,0
47141,12,1,0,0,0,0,1,0,0
47142,13,1,0,0,0,0,0,1,0
47143,11,1,0,0,1,0,0,0,0
47144,18,1,1,0,0,0,1,0,0
47145,6,1,0,0,0,0,0,0,0
47146,41,1,1,0,0,0,0,0,0
47147,43,4,0,0,0,0,0,0,0
47148,31,1,1,1,0,0,0,0,0
47149,15,1,0,0,1,0,0,0,0
47150,17,1,0,0,0,0,0,0,0
47151,12,2,0,0,0,0,0,0,0
47152,11,2,0,0,0,0,0,0,0
47153,212,9,1,0,3,0,4,5,0
47154,7,1,0,0,0,0,0,0,0
47155,7,1,0,0,0,0,0,0,0
47156,71,5,7,1,1,0,0,1,0
47157,9,1,0,0,1,0,0,0,0
47158,217,9,1,0,0,0,2,11,0
47159,191,3,5,3,0,0,2,14,0
47160,9,1,0,0,0,0,0,0,0
47161,229,10,3,0,2,0,3,7,0
47162,5,1,0,0,0,0,0,0,0
47163,29,3,0,0,1,0,0,0,0
47164,29,1,0,1,0,0,0,1,0
47165,15,2,2,0,0,0,0,1,0
47166,126,8,2,0,0,0,0,0,0
47167,25,3,0,0,0,0,0,2,0
47168,15,1,0,1,0,0,0,0,0
47169,11,1,0,0,0,0,0,0,0
47170,50,5,0,0,0,0,0,2,0
47171,140,9,7,1,2,0,0,5,0
47172,33,1,0,0,0,0,0,2,0
47173,96,2,1,0,0,0,0,3,0
47174,14,3,0,0,0,0,0,0,0
47175,7,1,2,0,0,0,0,0,0
47176,43,3,3,0,0,0,0,0,0
47177,80,1,2,3,0,0,0,0,0
47178,39,1,1,0,0,0,0,0,0
47179,16,1,0,0,0,0,0,0,0
47180,57,3,4,1,0,0,0,0,0
47181,11,1,0,0,0,0,0,0,0
47182,10,1,0,0,1,0,0,0,0
47183,125,5,0,0,1,0,0,1,0
47184,9,1,0,0,0,0,0,0,0
47185,20,1,0,0,1,0,0,0,0
47186,21,1,1,0,0,0,0,0,0
47187,13,1,0,0,0,0,0,0,0
47188,45,6,0,0,1,0,0,1,1
47189,24,2,0,0,0,0,0,0,0
47190,71,4,0,0,0,0,0,0,1
47191,86,2,1,3,0,0,1,2,0
47192,46,4,0,0,0,0,0,4,0
47193,19,1,0,0,0,0,0,0,0
47194,16,2,1,1,0,0,0,0,0
47195,34,2,0,0,0,0,0,1,0
47196,21,3,0,0,0,0,0,0,0
47197,16,1,0,0,0,0,0,0,0
47198,9,1,0,1,0,0,0,0,0
47199,15,1,0,2,0,0,0,0,0
47200,16,2,0,0,0,0,0,1,0
47201,24,1,4,0,0,0,0,1,0
47202,19,1,0,0,1,0,0,0,0
47203,22,1,0,0,1,0,0,1,0
47204,38,1,0,0,0,0,0,1,0
47205,63,1,0,3,0,0,0,1,0
47206,41,1,1,0,0,0,0,0,0
47207,37,1,0,0,0,0,0,0,1
47208,12,1,1,0,0,0,0,0,0
47209,55,1,1,0,0,0,1,2,0
47210,402,4,5,4,2,0,0,3,0
47211,31,2,1,0,1,0,0,2,0
47212,9,2,0,0,0,0,0,0,0
47213,33,1,2,0,0,0,1,0,0
47214,10,1,0,1,0,0,0,0,0
47215,253,7,3,2,4,0,2,6,0
47216,21,5,0,0,0,0,0,0,0
47217,29,1,0,1,1,0,0,0,0
47218,11,1,0,0,1,0,1,0,0
47219,41,5,1,0,2,0,0,0,0
47220,27,3,2,1,0,0,0,1,0
47221,21,1,0,0,0,0,0,0,0
47222,13,1,0,0,0,0,2,1,1
47223,38,2,0,0,0,0,0,0,0
47224,10,2,0,2,0,0,0,0,0
47225,36,3,2,0,1,0,0,0,0
47226,20,1,1,0,0,0,1,0,0
47227,17,1,1,0,0,0,1,0,0
47228,11,2,1,0,0,0,0,0,0
47229,15,1,0,0,0,0,0,0,0
47230,11,1,0,0,0,0,0,0,0
47231,22,1,1,0,0,0,0,0,0
47232,8,1,0,0,0,0,0,0,0
47233,7,1,0,2,0,0,0,0,0
47234,40,2,0,0,0,0,0,0,0
47235,28,1,3,0,4,0,0,0,0
47236,16,1,0,1,0,0,0,1,0
47237,17,1,1,0,0,0,0,1,0
47238,11,1,0,0,0,0,0,0,0
47239,26,2,0,0,0,0,0,0,0
47240,257,10,1,1,3,0,6,14,3
47241,25,2,0,0,1,0,0,0,0
47242,12,1,1,0,0,0,0,0,0
47243,180,5,2,0,2,0,3,3,0
47244,5,1,0,0,0,0,0,0,0
47245,10,3,0,0,0,0,0,0,0
47246,234,14,7,1,0,0,2,5,1
47247,60,4,1,0,0,0,1,1,0
47248,22,1,1,0,0,0,0,0,0
47249,268,8,5,1,6,0,2,7,0
47250,266,11,3,3,5,0,3,22,0
47251,11,1,0,0,0,0,0,0,0
47252,37,2,1,2,0,0,0,0,0
47253,6,1,0,0,0,0,0,0,0
47254,10,1,0,0,0,0,0,1,0
47255,16,2,0,0,0,0,0,0,0
47256,22,1,0,0,0,0,0,0,0
47257,29,1,0,1,0,0,0,0,0
47258,32,1,0,0,0,0,0,3,0
47259,25,1,0,2,1,0,0,1,0
47260,14,1,0,0,0,0,0,0,0
47261,74,3,0,0,2,0,0,2,0
47262,14,2,0,0,1,0,0,0,0
47263,8,1,0,0,0,0,0,0,0
47264,45,3,1,1,0,0,0,4,0
47265,13,1,1,0,2,0,0,0,0
47266,34,1,0,1,0,0,0,4,0
47267,29,1,2,0,1,0,0,0,0
47268,16,1,0,0,1,0,0,0,0
47269,536,23,17,10,1,0,0,11,0
47270,20,1,0,0,0,0,0,0,0
47271,51,4,3,1,0,0,0,2,0
47272,40,2,0,0,0,0,0,1,0
47273,23,2,1,0,1,0,0,0,0
47274,19,1,0,1,1,0,0,0,0
47275,8,2,0,1,0,0,0,0,0
47276,16,2,0,0,0,0,0,0,0
47277,64,1,0,0,0,0,0,0,0
47278,14,1,0,0,0,0,0,0,0
47279,26,1,0,1,0,0,0,0,0
47280,124,3,0,2,1,0,0,3,0
47281,8,1,0,1,0,0,0,0,0
47282,85,1,3,1,2,0,0,0,0
47283,23,1,0,0,0,1,0,1,0
47284,82,1,0,0,2,0,0,2,0
47285,81,2,1,1,0,0,1,2,0
47286,24,2,0,0,0,0,0,0,0
47287,27,1,0,0,1,0,0,1,0
47288,72,1,3,0,0,0,0,2,0
47289,348,4,3,0,1,0,1,5,0
47290,186,6,1,0,2,0,2,13,0
47291,44,3,3,1,0,0,0,2,0
47292,27,1,0,0,0,0,0,0,0
47293,226,6,3,1,2,0,6,6,1
47294,201,10,7,3,5,0,0,7,0
47295,185,5,7,2,2,0,7,2,0
47296,6,1,0,0,0,0,0,0,0
47297,32,2,1,0,0,0,0,2,0
47298,40,1,0,2,1,0,1,1,0
47299,260,14,3,1,0,3,5,20,0
47300,70,2,0,0,0,0,0,0,0
47301,225,13,3,2,2,0,2,19,0
47302,6,1,0,0,0,0,0,0,0
47303,6,1,0,0,0,0,0,0,0
47304,188,12,4,0,0,0,1,4,0
47305,60,1,2,3,1,0,0,2,0
47306,63,1,2,3,1,0,0,2,0
47307,30,1,1,0,0,0,0,5,0
47308,50,1,1,0,1,0,0,2,0
47309,10,1,0,0,0,0,0,0,0
47310,39,2,1,1,0,0,0,1,0
47311,41,2,0,0,0,0,0,0,0
47312,15,1,0,0,1,0,0,0,0
47313,16,2,0,2,0,0,0,0,0
47314,21,1,0,0,2,0,0,0,0
47315,12,3,0,1,0,0,0,0,0
47316,26,1,0,0,0,0,1,2,0
47317,84,2,0,0,1,0,0,5,0
47318,14,1,1,0,0,0,0,0,0
47319,51,3,2,0,0,0,0,2,0
47320,21,1,0,0,0,0,0,0,0
47321,18,1,0,0,0,0,0,1,0
47322,59,2,0,0,0,0,0,1,0
47323,22,2,0,0,0,0,0,1,0
